employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
75444,Technology,2,Bachelor's,Female,Other,1,58,4.0,19,0,0,91,1
40113,Procurement,15,Bachelor's,Female,Other,1,31,5.0,2,1,0,96,1
68456,Analytics,29,Bachelor's,Male,Sourcing,1,25,,1,0,0,81,1
70327,Technology,8,Bachelor's,Female,Sourcing,1,29,5.0,6,0,0,90,1
30925,Sales & Marketing,13,Master's & above,Male,Other,1,41,4.0,11,1,0,94,1
4764,Technology,7,Bachelor's,Female,Other,1,31,3.0,5,1,0,83,1
3638,Procurement,23,Bachelor's,Male,Sourcing,1,35,5.0,10,1,1,64,1
30797,Analytics,22,Bachelor's,Female,Sourcing,1,26,3.0,3,0,0,86,1
38558,Operations,13,Master's & above,Male,Sourcing,1,36,5.0,4,1,0,57,1
33993,Sales & Marketing,26,Bachelor's,Male,Sourcing,1,24,4.0,2,1,0,84,1
49613,Technology,25,Bachelor's,Male,Other,2,30,3.0,3,1,0,76,1
32116,Procurement,19,Bachelor's,Female,Other,1,35,3.0,5,0,0,84,1
59770,Procurement,7,Bachelor's,Male,Sourcing,1,28,5.0,2,1,0,69,1
11317,Operations,4,Master's & above,Female,Sourcing,1,42,3.0,10,1,0,62,1
21051,Technology,2,Master's & above,Male,Sourcing,2,44,5.0,6,0,0,80,1
78226,Sales & Marketing,7,Bachelor's,Female,Other,1,32,4.0,9,1,0,54,1
70539,Technology,2,Bachelor's,Male,Sourcing,1,30,5.0,5,0,0,93,1
69312,R&D,26,Bachelor's,Male,Other,1,33,3.0,4,0,0,84,1
19780,Operations,7,Master's & above,Male,Other,1,44,5.0,16,1,0,63,1
16127,Procurement,2,Master's & above,Female,Other,1,48,3.0,8,1,0,91,1
39645,Sales & Marketing,5,Bachelor's,Male,Other,1,39,3.0,3,1,0,51,1
18669,Procurement,2,Bachelor's,Male,Other,1,51,3.0,19,0,0,84,1
73275,Procurement,17,Master's & above,Female,Sourcing,1,39,4.0,5,1,0,68,1
72163,Operations,24,Bachelor's,Female,Sourcing,1,29,5.0,2,0,0,71,1
489,Operations,26,Master's & above,Female,Sourcing,1,42,5.0,3,0,0,77,1
60762,HR,22,Bachelor's,Female,Sourcing,1,35,3.0,10,0,0,66,1
12142,Sales & Marketing,7,Bachelor's,Male,Other,1,37,5.0,8,1,0,49,1
59756,Sales & Marketing,20,Bachelor's,Male,Other,1,26,4.0,1,1,0,50,1
53344,Technology,22,Bachelor's,Male,Sourcing,1,26,1.0,2,0,0,93,1
16342,Procurement,2,Bachelor's,Female,Sourcing,1,38,5.0,10,1,0,66,1
7810,Sales & Marketing,22,Bachelor's,Female,Other,1,30,3.0,2,1,0,51,1
34292,Finance,2,Bachelor's,Female,Sourcing,1,43,5.0,5,0,0,94,1
75165,Operations,22,Bachelor's,Male,Sourcing,1,33,5.0,10,1,0,60,1
66800,Sales & Marketing,25,Bachelor's,Male,Sourcing,1,36,5.0,8,0,1,88,1
57500,Technology,7,Bachelor's,Male,Sourcing,2,35,5.0,7,0,0,89,1
29232,Sales & Marketing,32,Bachelor's,Male,Other,1,32,3.0,5,1,0,82,1
57524,Analytics,2,Master's & above,Male,Other,3,60,5.0,8,0,0,87,1
41958,Sales & Marketing,19,Bachelor's,Male,Sourcing,2,33,4.0,4,1,0,52,1
63307,Operations,4,Bachelor's,Female,Sourcing,1,34,5.0,2,1,0,64,1
63279,Sales & Marketing,28,Bachelor's,Male,Sourcing,1,29,,1,0,0,59,1
59972,Technology,26,Bachelor's,Female,Sourcing,1,40,5.0,12,1,0,77,1
6502,Operations,13,Master's & above,Female,Other,2,35,5.0,8,1,0,89,1
56866,Operations,17,Master's & above,Male,Sourcing,1,34,5.0,5,0,0,70,1
24088,Sales & Marketing,22,Bachelor's,Male,Sourcing,1,26,3.0,3,0,0,61,1
30812,HR,2,Master's & above,Female,Sourcing,1,38,5.0,5,1,0,49,1
59267,Analytics,28,Bachelor's,Male,Other,1,35,5.0,2,0,0,86,1
56220,Operations,4,Bachelor's,Male,Sourcing,1,25,3.0,2,0,0,71,1
47189,Operations,22,Bachelor's,Male,Sourcing,1,34,3.0,4,1,0,59,1
31130,Operations,2,Master's & above,Female,Sourcing,1,42,3.0,12,1,0,59,1
24953,Finance,4,Master's & above,Male,Sourcing,1,32,3.0,7,1,0,56,1
70282,Technology,22,Master's & above,Female,Other,1,31,4.0,3,1,0,83,1
40858,Operations,22,Master's & above,Male,Other,1,55,3.0,17,0,0,74,1
69609,Sales & Marketing,28,Bachelor's,Male,Other,1,36,4.0,9,1,0,52,1
23313,Analytics,28,Master's & above,Male,Other,1,37,5.0,3,1,0,84,1
10005,Analytics,27,Bachelor's,Male,Other,1,28,5.0,6,1,0,84,1
67837,Procurement,2,Master's & above,Female,Sourcing,1,42,3.0,7,1,0,67,1
73604,Operations,22,Master's & above,Female,Sourcing,2,34,3.0,6,1,0,57,1
8927,Technology,20,Bachelor's,Male,Other,1,30,4.0,1,0,0,80,1
36997,Operations,2,Master's & above,Male,Other,1,35,5.0,10,1,1,57,1
35982,Procurement,7,Bachelor's,Female,Other,1,34,4.0,6,1,1,69,1
742,Technology,22,Bachelor's,Male,Other,1,26,,1,1,0,80,1
69075,Procurement,2,Bachelor's,Male,Other,3,40,3.0,4,1,0,68,1
52993,Procurement,17,Master's & above,Female,Other,1,34,5.0,5,1,0,70,1
55123,Operations,19,Bachelor's,Male,Other,1,40,3.0,5,1,0,57,1
16996,Operations,31,Master's & above,Male,Other,1,38,4.0,2,0,0,77,1
23860,Operations,22,Master's & above,Female,Sourcing,2,34,3.0,3,0,0,77,1
61708,Sales & Marketing,2,Bachelor's,Male,Sourcing,1,42,4.0,14,1,0,54,1
70452,Sales & Marketing,14,Bachelor's,Male,Other,1,42,3.0,5,1,0,50,1
4168,Sales & Marketing,22,Bachelor's,Male,Sourcing,1,35,5.0,2,1,0,48,1
55201,Analytics,28,Bachelor's,Male,Sourcing,1,31,3.0,3,1,0,83,1
72321,Procurement,4,Bachelor's,Male,Other,1,28,4.0,3,1,0,71,1
66921,Sales & Marketing,25,Master's & above,Male,Other,1,33,2.0,2,1,0,54,1
3150,Operations,2,Bachelor's,Female,Sourcing,1,33,4.0,4,1,1,59,1
73294,HR,1,Master's & above,Male,Other,2,31,3.0,4,1,1,93,1
78177,Operations,22,Master's & above,Male,Other,2,38,5.0,11,1,0,58,1
33281,Analytics,22,Bachelor's,Male,Sourcing,1,29,3.0,6,1,0,86,1
8208,Technology,2,Bachelor's,Female,Other,2,39,3.0,8,1,0,83,1
70312,Procurement,7,Master's & above,Female,Sourcing,1,49,3.0,9,1,0,95,1
42775,Sales & Marketing,2,Master's & above,Male,Other,1,36,3.0,2,1,0,55,1
42136,Technology,7,Bachelor's,Female,Other,1,32,4.0,6,1,0,80,1
55682,Analytics,22,Bachelor's,Male,Other,2,26,,1,0,1,82,1
37563,Technology,16,Bachelor's,Male,Sourcing,1,23,,1,1,0,81,1
54392,HR,2,Bachelor's,Female,Other,1,36,5.0,4,1,0,52,1
22429,Analytics,22,Bachelor's,Male,Other,1,27,3.0,2,0,0,93,1
24427,Analytics,23,Bachelor's,Male,Sourcing,1,31,3.0,6,0,0,86,1
33780,Technology,2,Master's & above,Female,Other,1,37,3.0,10,0,0,89,1
71214,Procurement,31,Master's & above,Female,Other,1,33,5.0,4,1,0,69,1
35497,Procurement,26,Bachelor's,Female,Other,2,29,1.0,4,0,0,80,1
21278,Technology,13,Bachelor's,Female,Sourcing,1,35,4.0,4,1,0,82,1
41489,Analytics,2,Bachelor's,Male,Sourcing,2,57,5.0,6,1,0,88,1
39,Procurement,15,Master's & above,Male,Other,1,37,4.0,8,1,0,90,1
27887,Sales & Marketing,7,Bachelor's,Male,Other,1,41,2.0,14,0,0,70,1
65262,HR,3,Bachelor's,Male,Other,2,27,5.0,2,1,1,49,1
76664,Operations,2,Bachelor's,Female,Referred,1,38,5.0,3,0,0,78,1
62125,Sales & Marketing,13,Master's & above,Male,Other,1,33,5.0,3,1,0,50,1
15462,Operations,7,Master's & above,Female,Sourcing,1,37,5.0,11,0,0,76,1
65013,Operations,2,Bachelor's,Female,Other,1,32,3.0,4,1,0,58,1
8896,Procurement,4,Master's & above,Female,Sourcing,1,33,5.0,2,1,1,68,1
66308,Sales & Marketing,25,Master's & above,Male,Other,1,36,4.0,7,1,0,52,1
10222,Technology,2,Master's & above,Male,Other,1,39,3.0,7,1,0,78,1
55920,Legal,27,Bachelor's,Male,Sourcing,1,26,4.0,2,1,0,59,1
35809,Sales & Marketing,27,Bachelor's,Male,Sourcing,1,30,3.0,7,1,0,48,1
37929,Analytics,22,Bachelor's,Male,Sourcing,2,29,5.0,3,0,0,88,1
16964,Finance,30,Bachelor's,Female,Sourcing,1,28,1.0,3,1,0,60,1
17222,R&D,2,Master's & above,Female,Other,1,34,3.0,10,0,0,85,1
73706,Operations,2,Master's & above,Male,Other,1,38,3.0,6,1,0,56,1
50052,Analytics,2,Master's & above,Male,Other,1,41,5.0,10,0,0,91,1
16033,Technology,15,Bachelor's,Male,Other,1,29,4.0,7,0,0,93,1
25343,Sales & Marketing,14,Bachelor's,Male,Sourcing,1,37,3.0,3,0,0,64,1
46840,Operations,19,Bachelor's,Female,Other,1,36,4.0,2,1,1,58,1
57283,Operations,31,Master's & above,Female,Sourcing,1,43,5.0,11,1,0,88,1
72391,Operations,22,Master's & above,Male,Referred,1,34,5.0,8,0,0,90,1
51859,Technology,5,Bachelor's,Female,Other,1,26,4.0,3,1,0,80,1
69685,Technology,17,Bachelor's,Female,Sourcing,1,29,3.0,1,1,0,79,1
76579,Sales & Marketing,7,Master's & above,Female,Other,1,37,5.0,3,1,1,98,1
3896,Operations,29,Master's & above,Male,Other,1,31,5.0,3,1,0,60,1
23374,HR,2,Below Secondary,Male,Sourcing,1,22,5.0,2,1,1,52,1
49344,Technology,20,Master's & above,Male,Sourcing,1,39,4.0,9,1,0,95,1
9861,HR,2,Master's & above,Female,Sourcing,1,36,3.0,9,1,0,50,1
29243,Finance,30,Bachelor's,Male,Other,1,28,5.0,2,1,0,60,1
55547,Procurement,2,Master's & above,Female,Other,1,50,5.0,9,1,0,74,1
17505,Sales & Marketing,22,Bachelor's,Male,Sourcing,1,27,4.0,6,1,0,49,1
4006,Operations,4,Master's & above,Male,Sourcing,1,30,,1,1,0,61,1
15529,Technology,7,Bachelor's,Male,Sourcing,2,37,3.0,8,0,0,83,1
5547,Operations,22,Bachelor's,Male,Other,2,35,5.0,7,1,0,64,1
44612,Technology,6,Bachelor's,Female,Sourcing,1,28,,1,1,0,79,1
66383,Sales & Marketing,23,Bachelor's,Male,Sourcing,1,35,4.0,7,1,0,43,1
64937,Technology,26,Bachelor's,Female,Other,1,27,5.0,3,1,0,85,1
59901,Operations,2,Master's & above,Female,Sourcing,1,39,2.0,7,0,0,69,1
42392,Operations,2,Bachelor's,Male,Other,2,33,4.0,2,1,0,73,1
18477,Technology,14,Bachelor's,Female,Other,3,39,5.0,2,0,0,91,1
49490,Analytics,26,Bachelor's,Male,Other,1,28,5.0,5,0,0,91,1
47791,Analytics,22,Bachelor's,Male,Sourcing,2,29,,1,1,0,84,1
46482,Analytics,25,Master's & above,Male,Sourcing,1,35,5.0,4,1,0,96,1
5969,Analytics,2,Bachelor's,Male,Other,1,31,3.0,7,0,0,83,1
8151,Sales & Marketing,14,Bachelor's,Male,Other,3,28,,1,1,0,50,1
77149,Procurement,13,Master's & above,Male,Other,1,32,3.0,5,1,0,71,1
3522,Analytics,2,Bachelor's,Female,Other,1,31,3.0,5,0,0,85,1
39440,HR,25,Master's & above,Female,Sourcing,1,36,5.0,2,0,0,63,1
41230,Technology,2,Bachelor's,Male,Other,1,38,5.0,5,1,0,78,1
63870,Operations,22,Bachelor's,Female,Other,1,32,3.0,7,0,0,76,1
59819,Operations,22,Master's & above,Male,Other,1,34,5.0,8,1,0,64,1
8421,Sales & Marketing,1,Bachelor's,Male,Other,1,27,4.0,2,1,0,56,1
66036,HR,7,Bachelor's,Male,Sourcing,2,27,5.0,2,0,0,61,1
22212,Procurement,8,Master's & above,Female,Other,1,32,5.0,6,1,0,66,1
9459,Technology,2,Bachelor's,Male,Sourcing,1,29,5.0,4,0,0,85,1
60138,Procurement,22,Bachelor's,Female,Sourcing,1,28,2.0,7,0,0,86,1
14764,Technology,27,Bachelor's,Female,Sourcing,1,26,4.0,3,1,0,84,1
43513,Finance,31,Bachelor's,Male,Other,2,30,3.0,3,1,0,60,1
27823,Analytics,22,Bachelor's,Male,Sourcing,2,31,4.0,2,1,0,91,1
10937,Procurement,7,Master's & above,Female,Other,1,52,5.0,19,0,0,83,1
56814,Sales & Marketing,7,Bachelor's,Male,Sourcing,1,31,5.0,2,0,0,68,1
59713,Sales & Marketing,31,Bachelor's,Male,Other,1,49,4.0,6,1,0,89,1
45779,Procurement,14,Bachelor's,Female,Sourcing,1,29,3.0,2,0,0,82,1
53830,Operations,4,Bachelor's,Female,Other,1,35,3.0,3,1,1,88,1
72289,Technology,17,Bachelor's,Female,Sourcing,1,29,5.0,4,1,1,86,1
34639,Operations,10,Bachelor's,Male,Other,1,35,5.0,10,0,0,71,1
14556,Sales & Marketing,7,Master's & above,Male,Other,1,35,5.0,4,1,0,47,1
56462,Sales & Marketing,22,Bachelor's,Male,Other,1,30,3.0,5,0,0,64,1
30001,Operations,4,Master's & above,Female,Other,1,42,5.0,11,1,0,65,1
18229,Operations,7,Master's & above,Female,Sourcing,1,39,4.0,4,1,0,61,1
27897,Technology,2,Master's & above,Male,Sourcing,1,59,5.0,7,1,0,95,1
62624,Sales & Marketing,13,Bachelor's,Male,Sourcing,1,40,3.0,14,1,0,54,1
12385,Operations,14,Master's & above,Male,Other,1,40,3.0,9,1,0,61,1
52294,Technology,17,Bachelor's,Female,Sourcing,1,31,5.0,7,1,0,81,1
45942,Procurement,2,Master's & above,Female,Other,1,49,3.0,16,1,0,71,1
55905,Operations,19,Bachelor's,Male,Other,1,32,4.0,6,1,1,69,1
1170,Sales & Marketing,17,Bachelor's,Male,Other,2,27,4.0,4,0,0,58,1
3401,Technology,31,Master's & above,Male,Sourcing,1,50,5.0,2,1,0,77,1
38914,Finance,26,Bachelor's,Male,Sourcing,1,31,3.0,2,0,0,72,1
20410,Sales & Marketing,13,Bachelor's,Male,Sourcing,1,40,5.0,12,1,0,50,1
5952,Technology,26,Master's & above,Male,Other,2,37,2.0,6,1,0,74,1
32222,Analytics,4,Master's & above,Male,Sourcing,3,47,4.0,17,1,1,92,1
30259,Sales & Marketing,25,Master's & above,Male,Sourcing,1,35,5.0,4,0,0,64,1
65202,Finance,23,Master's & above,Male,Other,1,36,5.0,8,1,1,87,1
15417,Sales & Marketing,28,Bachelor's,Male,Sourcing,1,30,3.0,2,1,1,48,1
73827,Operations,2,Bachelor's,Male,Sourcing,1,27,,1,1,0,61,1
18302,Sales & Marketing,4,Master's & above,Male,Other,1,33,3.0,7,1,0,49,1
43436,Finance,2,Below Secondary,Female,Sourcing,1,26,3.0,2,1,0,61,1
10338,Operations,19,Bachelor's,Male,Sourcing,1,35,4.0,8,1,0,63,1
60507,Operations,2,Master's & above,Male,Sourcing,3,44,4.0,14,1,0,61,1
53212,Procurement,13,Master's & above,Female,Other,1,35,5.0,4,1,1,73,1
41599,Sales & Marketing,2,Bachelor's,Male,Sourcing,1,45,3.0,15,1,0,56,1
56701,Sales & Marketing,7,Bachelor's,Male,Sourcing,2,31,4.0,5,1,0,53,1
57776,Finance,22,Bachelor's,Male,Other,2,24,,1,1,0,62,1
20610,HR,22,Bachelor's,Male,Sourcing,1,30,3.0,7,0,0,65,1
5196,Sales & Marketing,15,Bachelor's,Male,Sourcing,1,35,1.0,10,1,0,57,1
42009,Operations,4,Bachelor's,Male,Other,1,28,,1,1,0,61,1
37710,Operations,31,Bachelor's,Female,Other,1,38,3.0,7,1,0,61,1
1629,Sales & Marketing,7,Bachelor's,Male,Sourcing,1,32,3.0,7,1,0,52,1
3016,Sales & Marketing,2,Bachelor's,Male,Sourcing,1,24,5.0,2,0,0,62,1
997,Operations,19,Bachelor's,Male,Sourcing,2,36,3.0,5,1,0,58,1
46139,Technology,7,Master's & above,Female,Other,2,50,4.0,23,1,0,85,1
26784,Operations,15,Bachelor's,Female,Sourcing,1,32,3.0,4,1,0,63,1
40999,Sales & Marketing,28,Master's & above,Male,Sourcing,1,41,4.0,7,1,0,91,1
32690,Operations,4,Bachelor's,Female,Other,1,36,5.0,2,0,0,69,1
4597,Procurement,7,Master's & above,Male,Other,1,44,5.0,6,1,0,71,1
21752,Procurement,13,Bachelor's,Female,Sourcing,1,30,3.0,7,1,0,67,1
37216,Technology,15,Bachelor's,Male,Other,1,31,4.0,2,1,1,77,1
16471,Sales & Marketing,26,Bachelor's,Female,Sourcing,1,34,4.0,7,0,0,58,1
3421,Operations,13,Bachelor's,Male,Sourcing,1,28,3.0,3,1,0,59,1
30459,Finance,22,Bachelor's,Male,Other,1,30,5.0,2,1,0,92,1
64755,Sales & Marketing,7,Bachelor's,Male,Sourcing,1,28,5.0,2,1,0,47,1
67667,Procurement,13,Bachelor's,Male,Sourcing,1,27,4.0,3,0,0,78,1
27562,Technology,15,Master's & above,Male,Sourcing,1,32,4.0,6,1,0,81,1
77036,Technology,2,Bachelor's,Female,Referred,1,31,5.0,5,0,1,90,1
33673,Procurement,22,Bachelor's,Female,Other,3,29,5.0,5,1,1,87,1
66438,Technology,2,Bachelor's,Male,Other,2,42,3.0,3,1,0,80,1
59328,Sales & Marketing,13,Bachelor's,Female,Sourcing,1,31,4.0,6,0,0,66,1
68010,Procurement,2,Bachelor's,Female,Other,1,35,5.0,9,1,0,69,1
13886,Analytics,28,Master's & above,Male,Other,1,31,5.0,2,1,0,89,1
67415,Finance,22,Master's & above,Male,Sourcing,2,33,5.0,8,1,0,59,1
70560,Procurement,26,Bachelor's,Male,Other,2,26,3.0,2,1,0,93,1
69400,Sales & Marketing,23,Bachelor's,Male,Other,1,24,,1,1,0,51,1
30148,Procurement,22,Bachelor's,Female,Other,1,30,5.0,4,0,0,84,1
45914,Sales & Marketing,2,Bachelor's,Male,Sourcing,1,36,3.0,9,1,0,43,1
30024,Operations,15,Bachelor's,Male,Other,1,34,5.0,8,1,0,59,1
48697,Sales & Marketing,13,Master's & above,Male,Sourcing,1,30,4.0,2,1,0,65,1
58718,Procurement,13,Bachelor's,Female,Sourcing,1,29,3.0,4,1,0,97,1
40035,Technology,2,Bachelor's,Male,Other,1,37,1.0,12,1,0,78,1
29432,Procurement,22,Bachelor's,Female,Sourcing,1,27,5.0,4,0,1,81,1
4502,Sales & Marketing,7,Bachelor's,Male,Other,1,30,1.0,4,1,0,49,1
55058,Sales & Marketing,10,Bachelor's,Male,Other,1,27,4.0,4,0,0,64,1
8049,HR,7,Master's & above,Male,Sourcing,1,42,5.0,10,0,1,86,1
23871,Operations,4,Master's & above,Male,Other,1,31,5.0,7,1,0,57,1
77476,Technology,2,Bachelor's,Female,Referred,2,37,5.0,4,1,1,83,1
36650,Sales & Marketing,23,Master's & above,Male,Other,1,40,4.0,6,0,0,60,1
46346,Operations,28,Master's & above,Male,Sourcing,1,30,5.0,5,0,1,75,1
3980,Sales & Marketing,2,Master's & above,Female,Sourcing,1,40,3.0,3,1,0,48,1
73715,Operations,4,Bachelor's,Male,Sourcing,1,41,5.0,5,1,0,61,1
64340,Operations,2,Bachelor's,Female,Sourcing,1,38,5.0,9,0,0,94,1
76521,Procurement,23,Bachelor's,Female,Other,1,33,5.0,4,1,0,66,1
9638,Finance,27,Bachelor's,Male,Sourcing,1,24,,1,1,0,60,1
75611,Operations,14,Bachelor's,Male,Other,1,38,5.0,4,1,0,60,1
70897,Operations,13,Master's & above,Male,Other,1,40,3.0,5,0,1,72,1
31839,Procurement,27,Master's & above,Male,Other,1,38,3.0,10,1,0,70,1
15843,Technology,7,Below Secondary,Male,Sourcing,1,23,3.0,2,0,0,91,1
33330,Technology,2,Master's & above,Female,Other,1,58,5.0,19,1,0,77,1
55206,Analytics,4,Bachelor's,Male,Other,1,39,5.0,6,0,0,84,1
75490,Procurement,2,Bachelor's,Male,Other,1,31,5.0,7,0,0,85,1
27976,Finance,28,Master's & above,Male,Sourcing,3,35,4.0,3,1,0,61,1
62889,Operations,15,Bachelor's,Male,Other,1,38,5.0,5,1,0,61,1
57999,Sales & Marketing,12,Bachelor's,Male,Sourcing,1,34,3.0,6,1,0,47,1
9879,Sales & Marketing,22,Bachelor's,Male,Sourcing,1,30,4.0,3,1,0,92,1
60399,Analytics,22,Bachelor's,Male,Other,1,33,5.0,5,1,0,83,1
64231,Operations,15,Bachelor's,Male,Other,1,43,5.0,5,0,0,72,1
36696,Finance,2,Bachelor's,Male,Other,1,41,1.0,2,0,0,79,1
45764,HR,7,Bachelor's,Male,Sourcing,1,27,,1,1,0,56,1
22500,Legal,22,Bachelor's,Male,Sourcing,1,29,5.0,2,1,0,61,1
67759,Technology,16,Bachelor's,Female,Other,1,59,5.0,12,1,0,81,1
75936,R&D,26,Bachelor's,Male,Other,2,36,5.0,3,1,0,79,1
58948,Technology,22,Bachelor's,Male,Referred,1,26,5.0,3,1,0,77,1
67237,Technology,2,Master's & above,Female,Sourcing,1,44,5.0,4,1,0,90,1
20338,Procurement,2,Bachelor's,Female,Sourcing,1,35,5.0,3,0,0,79,1
41893,Operations,27,Bachelor's,Male,Sourcing,1,30,5.0,4,1,0,62,1
14684,Technology,2,Bachelor's,Female,Other,1,28,1.0,5,1,0,80,1
48270,Procurement,23,Master's & above,Male,Other,1,40,5.0,5,1,1,92,1
9832,Sales & Marketing,2,Master's & above,Male,Other,1,52,5.0,9,1,0,52,1
39942,Operations,7,Master's & above,Male,Sourcing,1,37,3.0,5,1,0,97,1
66678,Technology,5,Bachelor's,Male,Other,1,32,5.0,2,1,1,86,1
6118,Operations,13,Master's & above,Male,Other,3,39,5.0,8,0,0,70,1
946,Procurement,8,Master's & above,Female,Sourcing,1,32,5.0,8,1,0,68,1
68543,Analytics,21,Bachelor's,Female,Other,1,28,5.0,2,1,0,88,1
61013,Sales & Marketing,2,Bachelor's,Male,Sourcing,1,30,4.0,3,0,0,96,1
50193,Procurement,27,Bachelor's,Male,Other,2,24,,1,0,0,86,1
17101,Sales & Marketing,15,Master's & above,Male,Other,3,33,,1,1,0,54,1
38221,Finance,7,Master's & above,Male,Sourcing,1,34,3.0,7,0,1,70,1
75148,Sales & Marketing,7,Master's & above,Male,Sourcing,1,39,4.0,6,0,0,66,1
58895,Technology,7,Bachelor's,Male,Other,1,28,,1,1,0,77,1
15517,HR,13,Bachelor's,Male,Other,1,29,5.0,1,1,0,52,1
38858,Sales & Marketing,19,Bachelor's,Male,Sourcing,1,38,3.0,9,1,0,93,1
41209,Operations,11,Bachelor's,Male,Other,3,31,5.0,8,1,0,98,1
23801,HR,22,Master's & above,Female,Other,1,33,2.0,4,1,0,49,1
62812,Finance,28,Master's & above,Male,Sourcing,1,31,5.0,7,1,0,64,1
57097,Technology,7,Master's & above,Male,Sourcing,2,41,5.0,4,1,0,77,1
4749,Sales & Marketing,28,Master's & above,Male,Other,2,38,5.0,10,1,1,93,1
24995,Sales & Marketing,7,Master's & above,Male,Sourcing,1,55,5.0,23,1,0,48,1
69459,Procurement,23,Master's & above,Male,Other,1,32,5.0,7,0,0,78,1
34400,Procurement,2,Master's & above,Female,Referred,1,36,3.0,10,0,0,79,1
63105,Technology,7,Bachelor's,Male,Referred,1,26,2.0,2,1,0,77,1
38528,Sales & Marketing,19,Bachelor's,Male,Sourcing,1,40,3.0,10,1,0,96,1
45331,Technology,7,Master's & above,Male,Other,1,45,3.0,12,1,0,77,1
10418,Analytics,2,Master's & above,Female,Other,1,32,5.0,4,1,0,83,1
25583,Technology,8,Master's & above,Male,Other,1,33,2.0,8,0,0,82,1
9256,Sales & Marketing,25,Master's & above,Male,Other,1,40,5.0,2,1,1,90,1
20397,Operations,22,Bachelor's,Female,Other,2,34,5.0,7,0,0,73,1
45195,Sales & Marketing,2,Bachelor's,Male,Sourcing,1,37,3.0,9,0,0,61,1
23033,Sales & Marketing,2,Bachelor's,Female,Sourcing,1,26,,1,0,0,64,1
47704,Operations,26,Master's & above,Female,Sourcing,1,36,4.0,8,1,0,58,1
53062,Operations,22,Master's & above,Female,Other,1,46,5.0,15,1,0,62,1
16360,Procurement,22,Master's & above,Female,Other,1,31,5.0,5,0,0,81,1
44959,Technology,22,Master's & above,Male,Other,1,51,5.0,3,1,1,84,1
70370,Procurement,2,Below Secondary,Female,Other,1,23,,1,1,0,71,1
56914,Sales & Marketing,13,Bachelor's,Male,Sourcing,1,29,5.0,5,1,0,44,1
31133,Technology,13,Bachelor's,Male,Referred,2,30,5.0,2,1,0,82,1
4046,Sales & Marketing,2,Bachelor's,Male,Referred,2,28,5.0,6,1,0,48,1
22858,R&D,2,Bachelor's,Male,Other,2,24,,1,1,0,83,1
14674,Sales & Marketing,2,Bachelor's,Male,Other,1,32,5.0,7,1,0,53,1
40649,Technology,13,Bachelor's,Female,Other,2,29,1.0,4,1,0,78,1
46049,Operations,27,Bachelor's,Female,Sourcing,2,33,5.0,6,1,0,61,1
39092,Sales & Marketing,12,Bachelor's,Male,Sourcing,1,27,5.0,2,1,1,93,1
11265,HR,22,Bachelor's,Male,Other,1,30,,1,1,0,50,1
37604,Sales & Marketing,25,Master's & above,Female,Other,1,34,4.0,5,1,0,97,1
189,Finance,4,Bachelor's,Male,Sourcing,1,28,4.0,5,1,0,76,1
9365,Procurement,2,Master's & above,Female,Other,1,37,3.0,12,0,0,87,1
65406,Sales & Marketing,16,Bachelor's,Female,Other,1,40,5.0,5,1,0,52,1
33896,Procurement,2,Bachelor's,Female,Other,1,30,5.0,6,1,0,67,1
1389,Sales & Marketing,32,Bachelor's,Male,Sourcing,1,33,4.0,2,1,0,50,1
16710,Analytics,22,Bachelor's,Male,Other,2,30,,1,1,0,81,1
59877,Technology,15,Bachelor's,Male,Sourcing,1,31,4.0,4,0,0,90,1
51098,Operations,27,Bachelor's,Male,Other,1,41,5.0,6,1,1,58,1
4194,Sales & Marketing,7,Bachelor's,Male,Other,1,48,3.0,20,1,0,49,1
24408,Analytics,25,Master's & above,Male,Other,1,34,5.0,3,1,0,87,1
42558,HR,7,Master's & above,Male,Other,1,38,3.0,6,1,0,48,1
33554,Technology,7,Bachelor's,Male,Other,1,26,5.0,4,1,0,81,1
30174,Sales & Marketing,1,Bachelor's,Male,Other,1,29,3.0,6,0,0,64,1
45999,Sales & Marketing,31,Bachelor's,Male,Sourcing,1,33,5.0,4,1,0,51,1
51923,Technology,21,Bachelor's,Female,Other,1,31,3.0,6,1,0,79,1
1360,Analytics,22,Bachelor's,Male,Other,1,26,,1,0,0,81,1
9337,Sales & Marketing,22,Bachelor's,Male,Other,1,29,5.0,2,1,0,47,1
38878,Finance,28,Bachelor's,Male,Sourcing,1,25,,1,0,0,70,1
18476,Sales & Marketing,12,Bachelor's,Female,Sourcing,1,27,,1,1,1,98,1
53952,Analytics,7,Bachelor's,Male,Sourcing,1,28,,1,1,0,86,1
19104,Procurement,2,Master's & above,Male,Sourcing,2,50,4.0,19,1,0,70,1
73818,Sales & Marketing,7,Bachelor's,Male,Other,1,25,,1,0,0,57,1
29601,Procurement,15,Bachelor's,Female,Sourcing,1,38,2.0,11,1,0,75,1
11085,Finance,2,Bachelor's,Male,Sourcing,2,59,5.0,3,0,0,75,1
4624,Technology,2,Bachelor's,Male,Other,1,31,5.0,3,1,0,76,1
10049,Technology,7,Master's & above,Male,Sourcing,1,45,1.0,16,1,0,78,1
29323,Operations,16,Bachelor's,Female,Sourcing,1,38,3.0,4,1,0,61,1
